Sale_ID,Customer_ID,Book_ID,Date_ID,Quantity_Sold,Sale_Amount,Discount_Applied
913612,386,106,20230104,3,155.75373043008622,6.307244049599483
804203,217,166,20231015,1,40.44506814534495,3.1053613514937886
908079,797,78,20230329,5,460.41335497887195,24.42255353017259
675306,693,37,20230209,1,95.71039942463088,8.959415665206244
355041,256,309,20230921,4,215.8704634291216,17.000792599322704
710939,736,312,20230610,4,146.11811348822812,10.820799466824884
958461,191,363,20231011,5,236.38498152565137,3.0507823699758227
586806,43,290,20231210,3,154.08992780837957,10.864209452004488
309366,935,485,20230225,3,183.4376218732927,7.354693375087876
415393,435,246,20231205,5,298.4818187574234,11.132702364075444
109000,284,245,20230501,5,162.00566024950223,15.850014854299523
46377,567,184,20230821,1,47.407986894140585,3.6926876999167053
390527,890,362,20230412,4,334.84920111950015,19.978738927346516
925966,239,361,20230318,1,61.55091690854415,5.483229438751514
167150,389,195,20231208,2,115.75539988041456,1.0958747091294883
364095,243,441,20230227,5,414.248295133886,39.47274351386623
893615,198,389,20230316,2,109.11854488987179,5.906528184035098
445443,814,401,20230616,3,190.94575208846055,6.774924546871878
907325,976,244,20230714,1,68.44004655249461,5.926222429877401
235873,64,326,20230509,1,78.13534716356651,2.177876480406635
623350,686,446,20230630,3,32.10018868075116,2.8773450361985597
994317,734,235,20231025,2,122.86032226678844,2.7270991065789296
257172,200,51,20230510,4,252.4675597002893,2.3404093435265736
829058,6,346,20230625,1,36.254446769760904,1.65681815746438
526327,220,500,20230324,3,58.7267605704501,5.304720404601256
205951,417,352,20231014,1,75.59079966217082,3.913828034608116
97225,254,182,20230110,4,325.1083370024192,0.8024290897819941
501996,704,231,20230920,5,147.42063230876627,0.7639166383000903
908797,365,220,20230904,3,139.60725453253758,11.736877322236117
85724,895,96,20230320,4,147.77938269109063,10.526445144285747
567004,106,280,20231223,4,68.18186745035511,6.739922202479842
737364,553,178,20231015,5,94.3336987290163,6.158648755473068
940498,747,192,20230226,3,104.53539832285011,8.806590263000672
367957,25,110,20230104,4,109.4528679317786,6.164768315905703
142626,811,267,20231120,1,49.77035259775083,1.2243411345192117
945497,637,175,20230618,5,480.7051718750507,10.522070112601346
913462,864,196,20231220,3,130.29901529223,3.864639507949619
587757,643,466,20230524,5,468.8650194990782,9.878268658681009
295272,388,273,20231117,3,149.77104580892086,13.630785365953155
298983,781,469,20231124,2,140.03449671840065,10.698397359383755
734364,670,474,20230319,1,43.41254129028285,0.4374993771644167
898753,989,108,20230629,5,309.53667938467754,3.3630146218633095
794752,226,366,20230805,1,26.241755935116895,1.3273471979524347
917072,800,102,20230817,1,44.35782258600649,3.612413929583484
137341,713,304,20230828,5,307.60257151657845,16.97733613920721
427496,736,401,20230310,1,46.42230630628954,1.7364502380163904
94222,399,442,20230121,2,185.46628860151023,1.5951717388917688
601994,112,255,20230406,1,18.958191373448173,0.04803748021708952
261502,580,5,20230223,4,252.22268992487844,15.69306538255925
449126,23,233,20230808,3,138.55287287343313,10.313393071120519
264607,531,33,20230609,1,46.61593115213118,3.7243959926511714
110195,911,372,20231021,1,16.872692455423067,1.140500110898133
797960,919,217,20231208,1,44.24970223044261,1.0175317099381487
348429,889,441,20230515,1,71.38944783112584,2.835403589298099
638631,845,22,20230304,1,81.23910437313154,7.045401968670348
782429,843,38,20230626,1,68.06296244555891,4.750830839160795
24839,806,307,20230521,2,115.11573773777495,5.028684960987596
898279,343,7,20230621,4,81.94374436365187,7.095085153413635
441805,767,291,20230531,5,442.3069342684265,34.4296080880715
462842,212,76,20230416,5,329.3319091329191,16.559189982004458
836256,888,259,20230511,2,176.81604050808156,10.422845138368116
455441,420,172,20230519,4,202.17065011100462,3.702220737777667
925311,196,404,20230717,3,194.96355860208917,0.665647041467855
140300,833,483,20231229,2,134.12501889481297,11.422014154581655
270481,961,488,20230507,1,82.49377162012655,7.357624123261743
598393,505,414,20231108,3,199.13716056227662,5.20399873523204
806524,553,132,20230809,4,373.9454920519818,17.530109048359503
514809,247,133,20230812,3,183.19804668475473,0.22039924023325472
531325,641,182,20231023,4,334.2043004954361,19.718343356169335
489576,39,330,20230119,4,137.98814679030568,7.392424563280226
250684,798,52,20230710,5,341.62268632051814,21.801433641260857
27470,291,23,20230606,3,250.46710894689062,2.6790966290219096
180952,244,120,20231222,2,169.7474613603006,3.778775708869304
56496,810,36,20230320,2,139.66941868344367,2.6010397916702077
146730,972,350,20230705,3,197.91245674705974,10.875249507651086
814167,774,42,20230331,1,34.61192385046644,2.009805889608948
543621,35,11,20231119,5,455.4519042897357,22.443417669199974
515440,959,15,20230318,2,161.17509644382093,12.797715124574385
82971,522,40,20230716,3,66.47290570044292,6.151117865661691
747054,756,274,20230324,2,69.29261274420503,1.6919752105284414
193987,13,84,20230428,3,188.5778110886427,13.85491794193553
648444,110,94,20230612,2,97.13968824274703,8.081308608177114
557209,247,323,20230526,4,328.0222263662474,17.536522929836032
602311,778,464,20230309,1,19.07528824060146,0.21260430362479069
547973,169,282,20231121,3,68.75121992851399,6.6072371845595175
743749,783,208,20230120,5,444.86322864803685,37.04121909252995
905545,881,270,20230224,4,343.60182022864933,17.166318964844084
844920,512,63,20231125,5,121.64107300620154,3.444559656958803
863184,671,169,20230503,5,464.96704707948675,39.90158100724514
762547,434,248,20230330,3,286.96352419885824,22.14810211737286
675008,740,368,20230312,2,192.6012159621845,10.909850560634688
106405,691,214,20230619,2,59.45741219064885,0.07867510926456739
954137,109,386,20230406,3,168.99876288745332,11.252818065753113
412509,521,403,20230502,3,192.48259655955678,10.675992899507865
9603,158,238,20230128,2,68.0236197787141,0.284582227943564
598286,707,116,20230420,5,140.92105338303955,12.690516538950606
519209,650,467,20231115,4,368.2084337170733,17.86354852290578
545590,870,168,20230527,1,90.1465178093266,7.6331897286115735
815345,276,276,20230621,3,225.1139772087971,3.6594109019308667
799586,772,145,20230806,3,156.38485693132733,9.538052126989903
343534,534,379,20230317,5,494.1006916709556,2.866267712134944
986615,268,127,20230729,4,370.0655613264797,6.287927934363874
755474,375,8,20230316,3,203.23105485287715,0.5257944184351045
122013,983,321,20231017,3,207.94995860459926,19.814046760935195
105509,883,89,20231219,1,64.5793366404514,2.8995382555842615
199371,364,38,20230712,1,35.66872309425918,1.743601295631076
771003,6,337,20230814,5,398.4314282035972,29.15047950918014
254167,129,368,20230819,4,255.2973194324177,14.209335198645041
587484,393,479,20230508,5,174.00054026929865,7.997862684549596
135048,558,415,20230623,5,232.33158893055725,1.419168628439864
786800,327,278,20230824,1,39.12633692044104,1.3126132266408028
202685,979,2,20230213,5,86.75662322156015,2.3835242101132637
330504,370,359,20230611,3,149.10772198233767,12.721830826563359
641673,206,99,20231026,4,58.38829729554766,1.2122642476606293
818458,846,259,20230127,2,67.1870590453608,1.5664971836819506
199078,848,464,20231203,4,225.72985070746944,2.551941071111349
930425,412,445,20230603,4,168.90606789374587,8.577465183130364
573662,68,323,20230605,1,23.539394915713686,1.7554201636924416
172466,389,455,20231228,1,25.67958335410099,0.1543302226594782
371925,420,206,20230212,5,228.473486215711,0.864612432671769
119277,665,89,20230113,3,126.70708311538225,9.163389152225307
462527,94,163,20230703,3,228.43898787332353,22.38667077928376
815,740,251,20230829,1,30.75018574638365,2.365759014862043
193421,545,263,20231203,1,99.06077478488416,0.2599064909267611
493133,874,308,20231229,5,287.4181921656917,24.493582886737634
894468,1,441,20230903,2,43.65472499410912,3.523044754578935
327502,186,58,20230327,3,169.6666127912003,12.761505226865522
849568,362,356,20230812,1,48.575381530004094,3.249977638375608
777112,85,329,20230719,4,141.43978452260072,12.108359162704001
914337,678,46,20230411,3,121.2806370827848,6.713218061360496
839043,86,199,20231027,3,48.197175500228454,1.1201044437172036
754105,660,113,20230807,2,183.26685866752536,2.4984395189105437
379442,476,372,20230630,5,284.88972559340175,6.419730171548156
247664,70,344,20230409,5,267.67465011767047,7.220167413572261
629156,450,237,20231006,1,87.41376212231911,0.2961877404694153
240424,544,146,20230119,4,80.77733846553967,0.05958282919402656
861613,665,207,20231005,5,253.68134503072662,8.182257683599268
837156,562,49,20230120,3,234.2293751017911,2.857907305851899
675589,48,239,20230115,3,144.21498672907387,14.062561386584026
577117,721,244,20230827,4,359.3492334846491,17.646842063345858
566762,647,220,20230713,5,342.67266696431466,14.80183202022582
52204,866,37,20230922,2,194.92207844427168,6.50289071595864
375309,234,97,20230913,4,286.9778093479297,17.55070675291853
887200,279,56,20231218,3,36.43647586927027,2.294783142847723
231367,309,365,20230913,1,26.96806592765921,2.1133031965852296
847921,638,111,20230915,3,190.22073548860124,9.025458973565954
855920,98,375,20230101,1,35.121263492636004,0.2593380842719035
76486,70,109,20230820,1,69.54835221789295,6.669119404563357
842055,533,327,20230502,5,232.37212367266324,8.580960017909968
92822,617,18,20231030,1,50.32119515883097,0.10415961165971217
451135,90,51,20230426,5,453.2802923997415,28.749927650189097
228541,48,386,20230104,1,55.816682791538966,0.0795646998217001
621458,254,117,20230501,3,158.5636079095285,5.378201096767314
783316,147,423,20230522,4,191.39810929281546,13.33283271429693
852268,81,358,20230327,5,264.28923462151226,14.021841600288871
403764,623,475,20230912,3,263.8099857028915,25.350955912167695
564668,679,263,20230219,4,282.33985259187705,21.67925433547382
363958,639,318,20231231,5,379.4328947769779,1.5448226991762912
661455,790,135,20230716,1,79.01360956787121,1.0051284497756536
394684,544,316,20230506,1,28.798151308304263,1.2603045840546334
672382,467,19,20230404,1,38.75903400939147,3.216587946983922
124334,141,26,20231207,2,158.0725607253834,3.5681223218638864
449696,985,224,20230922,4,313.74043921058365,0.9006125552246622
578969,83,201,20230719,5,251.65960826498332,9.128496763235754
871953,472,67,20230520,3,144.70079970341703,7.5826628415273385
404283,747,17,20230404,4,398.38748345312916,21.69399653743822
100644,615,323,20230713,4,66.6891963625174,4.228338179248878
925317,565,197,20231209,5,389.8261258153384,20.895204474046313
807085,829,265,20230526,1,68.86326044455737,4.600171763047447
684304,19,395,20231014,2,130.31337619208392,11.669425993978042
602735,152,153,20231201,2,155.24870958481088,5.063688408962501
393838,106,255,20230614,3,111.37827869933992,3.602292245467813
42114,266,243,20230114,1,21.049803485250308,0.05976943835204022
494925,403,390,20230403,3,229.21009692788112,4.070318630173485
513666,622,462,20231212,5,292.1438044876168,9.08630426656743
436746,6,20,20230225,2,50.68701270260179,2.361925779868358
883337,470,254,20230806,1,93.46562449176085,2.7345744966435706
192815,623,441,20230314,4,86.26924860215142,2.711970508060086
196564,611,196,20230915,4,126.14077968912711,0.5765060302742171
383922,645,463,20230707,5,179.45907628699416,14.170805489187288
304631,594,400,20230404,5,494.78255485562863,2.304367490780048
946345,246,336,20231025,2,39.769056282357425,1.7135691278633198
657737,622,13,20230920,5,467.52174708081384,5.6267707715525255
273885,739,201,20231123,3,221.42342882166236,16.825947092843506
302423,326,81,20230123,2,50.500236285641044,4.81372556748804
338456,448,253,20231126,4,140.14439598779774,11.096791384330265
21333,465,143,20230613,2,90.30757864367125,9.010048644466464
60415,619,499,20230629,2,42.31090992351379,3.9485189087598016
25039,239,227,20230228,3,63.066792017626305,0.010771688676843553
28732,493,137,20230512,2,78.32368829067184,1.0385229891246592
944971,478,222,20230430,4,151.85618402917845,7.710454328130482
757802,864,301,20230922,3,175.89893956395792,1.9703355438177224
479716,907,407,20230204,4,113.96953244397552,2.6990253979010874
567143,8,140,20230508,5,364.28370006603757,0.3337697593479162
519591,488,388,20230129,5,254.07712803496702,5.227990534451466
210935,49,142,20230321,2,108.53096682403691,10.520292351286374
654344,329,121,20230222,4,264.3490071459289,2.6430244165239514
270101,51,49,20230701,1,43.469286376405265,1.5906284309590257
166789,258,67,20230617,1,30.89507525167495,0.48721506371819356
427455,95,109,20230127,2,198.94546058732308,17.51169509006564
655506,272,10,20231208,3,268.15592138078875,5.698726402115411
677834,266,288,20230318,5,369.9724911882637,23.773422817561002
417941,187,322,20230717,2,52.29846098032933,3.5108594996587565
895893,873,46,20230314,3,286.6020160157175,20.428994972856703
662305,209,336,20230302,3,55.55404814986407,5.449510473450431
60477,872,217,20231109,1,42.439047942725196,1.8753475839405696
678042,623,337,20230107,3,151.69550713050958,3.0188192583144136
58479,656,385,20230214,3,189.56856671080965,7.640492445131822
341714,625,24,20231026,4,376.056773818212,18.990464464171758
644420,867,481,20230505,1,95.1375432011972,8.885490176664263
540150,793,181,20230728,2,55.22350365225252,0.6836617556777627
837412,217,152,20230906,5,415.1436063060835,11.333754906870393
324509,90,147,20230609,1,66.76188257927927,3.1712390448709167
866010,35,76,20231018,1,18.178062412416722,0.7933378697155437
963254,44,133,20231115,4,85.96273831613473,5.679577034249814
542905,837,185,20230405,2,83.36631607227042,7.650897764653199
308602,47,244,20230528,5,324.529771846025,16.813990887827337
996611,165,216,20230606,1,86.4276315532506,2.0502758067555025
376201,246,392,20230206,3,287.4687941847186,4.420660167568833
375751,967,41,20231220,2,150.77534097024798,14.699966802725157
196683,663,13,20230428,3,260.24202423143106,3.8477508684050115
500039,675,259,20230604,4,252.73411880441117,12.792513171378387
186284,315,161,20231018,5,324.55410298789303,14.25507473253751
468666,747,314,20230629,2,163.15728605075796,3.7328786130409375
870554,377,360,20230315,4,79.2293396142532,0.1651483880236519
442506,785,9,20230522,5,180.91900890617725,17.41365502332608
410286,386,346,20230731,2,156.55626146058106,11.27495813268922
28477,243,108,20231129,3,117.45821775038397,2.293745472235776
717259,716,37,20230404,4,237.9605863051591,6.606106485750597
41396,87,420,20231017,2,183.6454105932674,15.958652418441845
559603,292,369,20231206,5,112.93383668610957,10.792102702759255
996135,419,181,20231002,1,96.70551546682175,1.015570498688122
594021,629,406,20230520,5,252.4484398609498,12.066752258394835
837761,231,286,20230104,1,79.79996440988081,6.405227799220349
155478,305,486,20230603,5,403.7407082379926,3.3245476365913214
722840,841,29,20230303,3,297.553836216572,25.63904571913123
595427,50,338,20230726,1,61.07769070660907,1.05119698170834
672444,965,161,20230612,2,78.44253383377611,7.298619614166275
843913,553,396,20230331,1,60.53003464566953,5.410937083861689
739540,906,135,20230127,2,140.36090485868243,10.430019327100597
573600,254,63,20230904,4,238.13702029227375,18.189980777182978
635688,549,457,20230113,3,61.82811813846685,6.165547808996601
492186,867,420,20230302,5,136.62798178533833,6.347056733372321
116942,114,106,20230904,5,275.005572930907,0.4772745260398923
468304,47,372,20230730,5,176.20719484747661,5.043637009216487
627540,403,184,20231119,2,98.5805806185076,6.070744819745572
146237,242,21,20230220,1,74.03389021255629,4.513880062603164
255175,847,80,20230616,2,46.715982496502335,3.4191452822284774
303103,400,499,20230218,5,454.5748966630806,13.973678276633995
28264,847,341,20230728,4,368.09838763626834,1.9647877989523845
810108,699,147,20231106,2,75.61466718004291,3.440180185205832
998254,28,2,20230611,4,204.75608256716092,10.393786915466267
814611,124,434,20230528,3,266.33637103466845,18.509560626059567
13031,317,329,20230704,3,209.84544904339043,19.136978255405044
13605,67,161,20230615,1,65.1626077868188,2.768690841079217
715870,361,19,20230514,2,48.33200814684306,2.6012128611735417
694396,934,364,20230507,4,267.53812665660007,9.603457147776119
914616,846,42,20231013,3,184.63313245562114,9.500472068726246
473829,748,263,20230330,4,134.42801158182328,6.404084551492619
763512,665,418,20230728,4,136.44977766967682,0.10839699854994553
711774,479,118,20230509,5,377.60930086173374,21.242258368395582
919890,771,123,20230106,4,181.6209259883549,13.459259607901483
25524,757,13,20230120,3,267.0986911685994,1.5945279035472963
286923,433,321,20230725,2,188.2471659259842,15.659632001236186
482069,195,197,20230112,4,336.2653479897244,5.62898691127826
445077,625,480,20230127,2,94.26123959040817,9.215885145115747
657844,529,467,20230218,5,158.51723118741722,6.671709156421563
979200,402,329,20230722,3,161.33234235223233,8.177147025315788
653979,764,260,20230218,3,145.06973878563872,1.5960684905675802
412509,544,184,20230708,1,67.3800643416066,1.9613588960272141
310460,703,431,20230616,4,387.1510184706261,23.81810062868237
344160,623,450,20230304,3,106.84389563465841,4.716783032150486
251622,218,425,20231104,1,26.06236565988476,1.314304220289827
182382,381,405,20230928,2,135.16976121624694,0.868600456940462
661946,389,347,20231001,3,104.55921573321734,7.614166670819175
663967,715,124,20231121,1,23.250302951739567,1.9055664466094193
276079,622,420,20230721,1,54.88657199760219,4.63564772639909
235979,810,94,20230506,5,246.94177611852268,3.9888114777802275
211722,913,392,20230103,5,357.92879898967215,22.916258701779245
735441,674,417,20230120,4,284.7686280405411,5.053573729260151
455415,353,400,20230830,4,50.007476139889846,4.640422117513889
671121,955,239,20230907,2,64.27616649938373,0.35507885517532767
165124,934,271,20231117,5,202.534282529682,10.791711898809282
501189,913,329,20230324,3,279.90936386441535,14.468258114442348
329443,663,23,20230802,3,243.6022148607106,18.167885249549595
980151,62,286,20230506,3,272.3418964229177,13.819760513398768
658854,371,216,20230715,1,20.81854048964537,2.0456304089606685
998586,900,353,20230323,4,76.48624341048526,0.670526870879046
494107,772,160,20230301,5,451.833328661691,41.19220885499531
199344,255,74,20230705,5,69.95186012613787,5.269913009896235
510669,16,267,20230402,2,74.1592310985987,0.2389834049407804
88361,355,4,20230805,4,266.18949275611374,18.834483611755648
897716,917,481,20230530,5,60.11073581578284,0.19303100648964674
981682,851,233,20230828,2,110.75881213984826,8.369303459633624
218130,322,341,20231115,4,43.78510180154017,0.4377141984828201
675941,270,451,20230910,2,98.59354412759386,6.420881385513498
172820,719,270,20230802,5,144.9266718358051,6.098953310816846
319991,650,63,20230924,1,26.113971794988196,1.3031928771446422
83039,40,335,20230618,2,89.2329338748567,3.64067464891056
13738,472,219,20231001,2,182.17667836125202,7.2693473078254
398241,407,223,20230314,1,88.96766342322809,8.690188905180577
512629,793,235,20231021,5,106.53415923700734,7.662203872277576
858496,403,297,20230912,1,72.92786498009221,2.55212147274592
575417,171,390,20230210,3,71.62442431820722,5.706213930849657
729722,8,382,20230805,5,341.85834239500423,14.481330399024198
512182,872,277,20230523,4,129.67260457931258,1.301326946153757
714059,744,135,20230818,4,263.04841687825365,7.741786365432314
690961,996,241,20231201,1,98.70453656730324,6.838336294267639
752216,592,80,20230622,2,50.176933806504564,4.103522279607706
197502,980,383,20230615,2,130.5986247908736,4.878291334845531
710031,14,368,20230919,2,75.4897434696274,3.555557080227001
230609,185,294,20230114,4,209.35443927036263,13.582268485798807
34818,276,209,20230825,2,177.91785073333622,7.0158875604520645
375780,480,478,20231004,4,318.9334664795021,4.710262116704435
348946,356,363,20231216,5,81.35652219799732,3.2930485180479883
963529,170,75,20230706,3,271.44476541666774,12.06692982983498
533812,74,92,20231223,5,363.05834081410524,33.20937498596434
681176,397,449,20230322,2,160.99801730558258,11.275265095804325
26667,452,451,20230121,3,128.48525242923307,0.4359517497355007
789500,155,489,20231204,3,87.88629324384219,2.3385664266377564
659702,6,96,20230414,3,81.36991839955772,3.4590359617620257
987239,775,384,20230917,2,197.42014103017937,2.8325737477188655
910899,147,48,20230519,5,208.82702959287542,15.077937589612928
979824,322,143,20231226,3,233.98662731710118,2.3206191603947004
945984,734,309,20231002,1,18.686239501658495,0.24178828981872763
560950,261,98,20230307,3,222.18624417721537,18.023505264701825
918174,545,123,20230716,5,83.83832259370591,7.830364400135161
478972,639,73,20230103,5,198.1689113075376,0.8498806407298436
513442,665,354,20230717,4,353.7316588865763,17.732948455771286
251945,771,307,20231008,4,91.9525730550516,7.598879916656347
865561,554,397,20231016,5,158.3151037144537,3.641091910568827
546237,923,120,20230606,1,81.37211710095475,5.557151241805939
431030,968,407,20230410,4,315.729864843167,26.226644520957727
533427,975,67,20230930,4,238.00053661151128,3.242503122150485
586832,26,282,20231114,5,321.33646357772017,30.68319092004292
889034,806,36,20231205,1,45.282780967835556,4.260611504617097
318267,60,11,20230531,3,136.34612394523862,4.240683117134855
258237,28,429,20231105,4,317.3573693641787,2.772839920170562
564784,60,241,20230104,4,229.53839405363473,11.64208692638185
283038,713,245,20230904,4,224.24116156934284,15.392887180118327
870547,446,499,20230802,1,37.30926459829031,1.738198023273597
56827,708,427,20230130,5,128.9776105168043,0.3505664778918942
530101,836,231,20230519,1,71.54872465963274,2.6231279478164233
510711,831,455,20230906,5,376.56618592408233,29.80223489467461
808014,558,454,20230407,3,227.19357998425642,4.916212471874454
851100,123,454,20230908,4,171.94678934271812,0.07232617460521068
857712,657,356,20230718,4,150.8012741738187,13.976552090087134
146495,850,356,20230120,5,167.84652339946433,16.12023992383788
103919,803,222,20231209,3,175.39424778539924,4.375287214075966
110846,372,97,20230228,5,445.77862242814876,23.004204867836556
211058,924,326,20231017,3,118.43488712208051,7.920300762777207
696154,230,263,20230707,3,102.49302290053066,1.0894253100273998
43093,919,447,20230918,1,39.774096357408325,3.4145436845884602
538091,839,140,20230512,4,326.80134937889443,24.486069387237055
601129,308,43,20230829,2,91.0077553237987,0.5898681558100763
975395,568,8,20230311,2,89.50121907168307,6.780550086215397
757764,899,482,20230729,5,484.10926010594267,29.270405354963994
947834,795,316,20231023,5,312.87653514865275,23.272231952647083
370295,175,240,20230323,3,285.5767807200177,19.530333317261913
120702,774,68,20230331,2,162.16841159002243,1.6766287528070938
954217,413,444,20231126,1,56.248062626971844,1.654777939484871
25434,61,47,20231026,3,148.5102090551381,7.362155762687759
58214,329,194,20230511,3,242.95013275285766,19.19795785496751
662435,324,191,20230421,4,390.7765284677134,1.9202751608650068
29879,151,66,20231209,3,115.01586820843309,1.7040741042362562
541674,158,378,20230715,1,75.55398591981184,3.9428314574158616
296361,449,37,20230113,5,112.621337392891,7.498174384613161
108939,150,264,20231217,3,159.44431928594554,4.969770820872081
618448,849,128,20230719,3,290.8134523549967,19.16371759124529
21024,612,494,20230804,1,27.961764529709832,1.7691263926675302
648935,665,124,20230401,4,143.4713851041442,13.404181500726256
118059,260,394,20230118,1,26.72204613649796,1.724271425586618
341011,69,153,20230315,1,58.43564477752789,2.3669385248671286
437373,296,435,20231124,3,118.25791784092492,4.642248031125634
784325,839,325,20230913,2,173.41240279103835,12.73671034538578
83369,140,497,20230211,4,272.487390667127,20.945498462067967
616106,429,81,20230920,4,143.81914928682346,6.067459572832325
966708,739,334,20230318,1,82.27134809050705,2.5140647302003174
124583,938,248,20230918,4,389.9778820147703,36.34666915712237
825017,593,435,20230820,3,36.6966114230319,3.4682534668842884
100175,642,87,20230528,4,127.19017102284414,8.06905664638117
353804,221,494,20231027,5,96.5590430647789,6.7534662930445295
853624,39,325,20230322,2,44.52353460970289,2.923066563870417
416776,481,495,20230226,5,400.69711236101637,31.472683806185
782686,574,437,20230811,5,89.38632744928691,2.634403186713729
374023,339,280,20230911,3,171.31750027640237,6.771935861648661
193870,847,383,20231026,4,160.04128352204805,9.33744887375469
2764,540,325,20230222,5,359.41246794166915,23.559268633743216
768268,365,98,20230610,3,191.96137220740545,17.326651859151095
911499,258,219,20230324,5,370.3019107093374,7.784825976570056
73030,833,329,20231018,4,333.71211722141214,30.78855438623862
590656,354,183,20230311,2,21.235970058325684,2.067327690965113
134386,82,158,20230111,5,465.8294074646143,34.64276220904986
413342,209,432,20231031,4,226.61811888535584,10.97940219141865
237214,695,143,20230302,1,80.29956518508548,3.807483788611911
593558,902,289,20230628,4,366.21431500643166,35.596342482658244
962558,415,284,20230321,2,32.41661226180378,2.4907204876235722
484903,240,215,20230419,2,44.002292870947784,1.3161917058778296
148301,580,480,20230219,1,46.09145045864214,0.1835489279964523
36039,5,438,20230521,2,114.45442765957822,10.746371722704604
146158,367,390,20230112,1,98.63045653716482,4.257806215439103
885313,766,21,20230913,5,86.24245385344955,0.1046112263412391
204706,199,374,20230923,4,359.53099949501143,3.123871316016175
782745,462,451,20230803,1,51.092704860621375,0.6624020564989348
573026,774,160,20230921,2,53.1093128068282,0.1227698179197321
720799,815,358,20230321,2,83.3776227519763,3.88954067696228
196978,748,455,20230610,3,289.18088501827975,13.580408773572398
80665,101,215,20231018,4,230.71978907013056,10.151969840188048
941795,794,430,20230924,2,75.44561052709679,3.9341894112458626
12777,717,28,20230417,4,75.00186263823585,2.306070506606081
747431,272,98,20231221,4,180.3558806833788,0.0549233877021177
416530,388,169,20230613,5,69.23067256350492,1.1100369013398566
510247,432,122,20230323,5,451.7984157322729,3.0848373321442972
134570,351,57,20230826,2,48.57990274781996,2.329951432720373
70225,14,411,20230310,5,76.83736181953314,2.5696977042952516
756885,885,402,20230727,1,85.60789316935758,2.762148358810398
139622,843,393,20230614,2,160.40886691749895,13.663494834424233
40339,464,313,20230221,3,262.26346527422834,21.53401117796167
43448,282,478,20231005,2,85.65369529939359,3.8212172383767005
605464,435,348,20230322,5,117.17874336220459,8.17890483208814
522218,224,16,20230417,1,10.343230836265452,0.865581947231095
186671,148,306,20230617,3,248.2526447779753,12.200724750453443
817697,902,29,20230830,5,398.97600198326165,33.730520608508165
880740,884,251,20230308,3,195.47669737286037,15.185015544172087
105372,488,446,20231031,4,289.0374124042876,18.767093354560558
868817,660,294,20230116,5,93.18443978974216,1.989893972499392
264675,448,242,20231002,4,100.68302114018607,4.6744588063060295
525778,616,132,20231229,5,468.3512529241177,8.646854078264461
239859,999,350,20230514,5,108.66185783687554,9.117007630561883
97995,349,257,20230713,5,239.68609656712982,21.897878806034672
319835,618,390,20230804,2,174.43603709741382,13.125313053185007
756286,123,284,20230105,2,94.26366864965001,4.092933412568215
402421,690,38,20230930,2,131.37196575520545,10.692809523161356
